student_name,teacher_name,grade,time_in,time_out,what_happened,does_students_behavior_pose_a_safety_risk_to_them_or_others,student_sent_to_administrator,isla_debrief_completed,coached_student_on_appropriate_behavior_skill,practiced_re_connection_conversation_with_you,did_the_student_complete_a_re_connection_card,did_the_student_do_the_re_connection_conversation_with_their_teacher,did_the_student_reenter_the_classroom,if_not_why,minutes_in_office,notes,time_lost,date
Florean Fortescue,Bucky Barnes,6,2019-10-17T12:48:24Z,2019-10-17T13:28:31Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:40:07Z,,40.1166666666667,2019-10-17
Florean Fortescue,Bucky Barnes,6,2019-12-16T10:42:20.:00Z,2019-12-16T10:51:05Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:08:44Z,,8.73333334922791,2019-12-16
Florean Fortescue,Bucky Barnes,6,2020-01-09T11:53:33Z,2020-01-09T12:40:20Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:46:47Z,,46.7833333333333,2020-01-09
Florean Fortescue,Bucky Barnes,6,2020-01-15T12:01:48.:00Z,2020-01-15T12:40:49Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:39:00Z,,39.0000000079473,2020-01-15
Florean Fortescue,Bucky Barnes,6,2020-01-27T12:22:08Z,2020-01-27T12:33:24Z,[teacher report of what happened],No,No,No,Yes,Yes,No,,,,1899-12-30T00:11:16Z,,11.2666666666667,2020-01-27
Florean Fortescue,Bucky Barnes,6,2020-02-03T09:51:59Z,2020-02-03T10:12:19Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:20:20Z,,20.3333333412806,2020-02-03
Florean Fortescue,Bucky Barnes,6,2020-02-25T12:58:00Z,,,no,No,Yes,Yes,Yes,Yes,Yes,Yes,,,[ISLA facilitator notes],,2020-02-25
Florean Fortescue,Hawkman,6,2019-10-02T11:38:17Z,,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Other,,[ISLA facilitator notes],,2019-10-02
Florean Fortescue,Hawkman,6,2020-01-22T14:00:12Z,2020-01-22T15:05:26Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,,1899-12-30T01:05:14Z,,65.2333333333333,2020-01-22
Florean Fortescue,Cyclops,6,,2019-11-04T11:00:07Z,,,,,,,,,,,,,,
Cornelius Fudge,Mister Miracle,6,2019-10-24T12:27:39Z,2019-10-24T12:57:12.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:29:34Z,,29.5666666587194,2019-10-24
Cornelius Fudge,Scarlet Witch,6,2019-11-05T11:59:19Z,2019-11-05T12:27:16Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:27:57Z,,27.95,2019-11-05
Cornelius Fudge,Scarlet Witch,6,2019-12-16T11:42:11Z,2019-12-16T13:53:34Z,,,,,,No,No,No,No,Student not ready,1899-12-30T02:11:22.:00Z,[ISLA facilitator notes],131.383333325386,2019-12-16
Cornelius Fudge,Scarlet Witch,6,2019-12-20T13:58:41Z,2019-12-20T14:28:51Z,,No,No,No,Yes,No,No,No,No,,1899-12-30T00:30:10Z,,30.1666666666667,2019-12-20
Cornelius Fudge,Scarlet Witch,6,2020-02-18T10:29:27Z,2020-02-18T10:59:00Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:29:33Z,,29.55,2020-02-18
Cornelius Fudge,Scarlet Witch,6,2020-02-20T13:40:01Z,2020-02-20T13:40:38Z,,,,,,,,,,,1899-12-30T00:00:37Z,,0.616666658719381,2020-02-20
Cornelius Fudge,Wonder Girl,6,2019-09-11T11:05:19Z,2019-09-11T11:22:30Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:17:11Z,[ISLA facilitator notes],17.1833333333333,2019-09-11
Cornelius Fudge,Wonder Girl,6,2019-09-18T09:39:56Z,2019-09-18T10:06:06Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:26:10Z,,26.1666666666667,2019-09-18
Cornelius Fudge,Wonder Girl,6,2019-09-23T10:15:20Z,2019-09-23T11:30:57Z,,No,No,Yes,Yes,Yes,Yes,No,No,Teacher not ready,1899-12-30T01:15:37Z,,75.6166666666667,2019-09-23
Cornelius Fudge,Wonder Girl,6,2019-09-27T08:55:47Z,2019-09-27T09:39:59Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:44:12Z,[ISLA facilitator notes],44.2,2019-09-27
Cornelius Fudge,Wonder Girl,6,2019-10-03T09:50:26.:00Z,2019-10-03T10:51:56Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T01:01:29Z,,61.4833333412806,2019-10-03
Cornelius Fudge,Wonder Girl,6,2019-10-03T11:54:14Z,2019-10-03T14:19:38Z,[teacher report of what happened],No,Yes,Yes,Yes,No,Yes,No,No,Other,1899-12-30T02:25:24Z,,145.4,2019-10-03
Cornelius Fudge,Wonder Girl,6,2019-10-04T09:31:25Z,2019-10-04T10:09:22Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,No,No,Stayed until end of period,1899-12-30T00:37:57Z,,37.95,2019-10-04
Cornelius Fudge,Wonder Girl,6,2019-10-08T08:21:57Z,2019-10-08T09:41:20Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T01:19:23Z,,79.3833333333333,2019-10-08
Cornelius Fudge,Wonder Girl,6,2019-10-10T13:00:45Z,2019-10-10T14:12:58Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,1899-12-30T01:12:12.:00Z,,72.2166666587194,2019-10-10
Cornelius Fudge,Wonder Girl,6,2019-10-16T09:02:23.:00Z,2019-10-16T09:32:01Z,[teacher report of what happened],No,No,Yes,,,,,,,1899-12-30T00:29:37Z,[ISLA facilitator notes],29.616666674614,2019-10-16
Cornelius Fudge,Wonder Girl,6,2019-10-22T10:03:03Z,2019-10-22T10:12:00Z,,No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:08:57Z,,8.95000000794729,2019-10-22
Cornelius Fudge,Wonder Girl,6,2019-10-30T09:24:18Z,2019-10-30T10:37:19Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T01:13:01Z,,73.0166666666667,2019-10-30
Cornelius Fudge,Wonder Girl,6,2019-11-04T08:57:57Z,2019-11-04T10:10:06Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Student not ready,1899-12-30T01:12:09Z,[ISLA facilitator notes],72.15,2019-11-04
Cornelius Fudge,Wonder Girl,6,2019-11-06T09:06:49Z,2019-11-06T09:24:49Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:17:59.:00Z,,18,2019-11-06
Cornelius Fudge,Wonder Girl,6,2019-11-13T11:59:26Z,2019-11-13T12:06:17.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T00:06:51.:00Z,[ISLA facilitator notes],6.86666665871938,2019-11-13
Cornelius Fudge,Wonder Girl,6,2019-12-02T13:12:27Z,2019-12-02T13:40:43Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,No,No,Other,1899-12-30T00:28:16Z,[ISLA facilitator notes],28.2666666587194,2019-12-02
Cornelius Fudge,Wonder Girl,6,2019-12-09T11:35:32Z,2019-12-09T12:02:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:26:45Z,[ISLA facilitator notes],26.75,2019-12-09
Cornelius Fudge,Wonder Girl,6,2019-12-18T12:21:15Z,2019-12-18T13:13:38Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:52:23Z,,52.3833333333333,2019-12-18
Cornelius Fudge,Wonder Girl,6,2020-01-10T10:48:23Z,,,,,,,,,,,,,,,2020-01-10
Cornelius Fudge,Wonder Girl,6,2020-01-13T11:50:22Z,2020-01-13T12:30:46Z,[teacher report of what happened],no,No,Yes,Yes,Yes,Yes,No,Yes,Student not ready,1899-12-30T00:40:24Z,[ISLA facilitator notes],40.4000000079473,2020-01-13
Cornelius Fudge,Wonder Girl,6,2020-01-22T13:12:37Z,2020-01-22T13:40:19Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:27:42Z,[ISLA facilitator notes],27.7,2020-01-22
Cornelius Fudge,Wonder Girl,6,2020-02-03T08:46:19Z,2020-02-03T09:06:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:19:58Z,[ISLA facilitator notes],19.9666666666667,2020-02-03
Cornelius Fudge,Wonder Girl,6,2020-02-04T10:25:34Z,2020-02-04T11:00:58Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,Teacher not ready,1899-12-30T00:35:24Z,[ISLA facilitator notes],35.4,2020-02-04
Cornelius Fudge,Wonder Girl,6,2020-02-10T08:31:46Z,2020-02-10T09:32:45Z,[teacher report of what happened],no,No,Yes,Yes,No,Yes,No,Yes,,1899-12-30T01:00:58.:00Z,[ISLA facilitator notes],60.9833333333333,2020-02-10
Cornelius Fudge,Wonder Girl,6,2020-02-24T08:42:37.:00Z,,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,Student not ready,,[ISLA facilitator notes],,2020-02-24
Cornelius Fudge,Dr. Manhattan,6,2020-02-25T12:58:35Z,2020-02-25T13:30:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Student not ready,,[ISLA facilitator notes],31.4166666666667,2020-02-25
Cornelius Fudge,Dr. Manhattan,6,2020-03-04T13:30:59Z,2020-03-04T14:12:08Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,,,41.15,2020-03-04
Cornelius Fudge,Batman,6,2019-09-12T14:51:10Z,,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,No,Student not ready,,[ISLA facilitator notes],,2019-09-12
Cornelius Fudge,Batman,6,2019-09-14T12:56:20Z,,,No,Yes,,,,,,,,,,,2019-09-14
Cornelius Fudge,Superman,6,2019-09-20T12:35:22Z,2019-09-20T12:52:38Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Student not ready,1899-12-30T00:17:16Z,,17.2666666666667,2019-09-20
Cornelius Fudge,Superman,6,2019-12-19T13:53:59Z,2019-12-19T14:57:14Z,[teacher report of what happened],No,No,No,No,No,No,No,No,Other,1899-12-30T01:03:15Z,[ISLA facilitator notes],63.25,2019-12-19
Cornelius Fudge,The Atom,6,2019-10-21T13:17:01Z,2019-10-21T13:42:54Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Student not ready,1899-12-30T00:25:52.:00Z,,25.8833333333333,2019-10-21
Cornelius Fudge,The Atom,6,2019-11-14T08:37:21Z,2019-11-14T08:46:45Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,Other,1899-12-30T00:09:24Z,[ISLA facilitator notes],9.4,2019-11-14
Cornelius Fudge,The Atom,6,2019-11-21T09:32:35Z,2019-11-21T10:02:26Z,,,,,,,,,,,1899-12-30T00:29:51Z,,29.85,2019-11-21
Cornelius Fudge,Nick Fury,6,2019-12-13T08:14:12.:00Z,,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,,,,2019-12-13
Cornelius Fudge,Nick Fury,6,2020-01-15T13:56:02Z,2020-01-15T14:21:00Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T00:24:58Z,,24.9666666666667,2020-01-15
Cornelius Fudge,Lightning Lad,6,2019-10-23T08:29:29Z,2019-10-23T09:09:18Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:39:49Z,,39.816666674614,2019-10-23
Cornelius Fudge,Bucky Barnes,6,2019-09-24T09:04:55Z,2019-09-24T09:44:59Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:40:04Z,,40.0666666666667,2019-09-24
Cornelius Fudge,Silver Surfer,6,2019-10-29T14:37:17Z,2019-10-29T14:58:10Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:20:53Z,,20.8833333333333,2019-10-29
Cornelius Fudge,Hawkman,6,2019-10-02T11:37:24Z,2019-10-02T11:40:24Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:03:00Z,,3,2019-10-02
Cornelius Fudge,Hawkman,6,2019-11-27T13:57:05Z,2019-11-27T14:36:37Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,,1899-12-30T00:39:32Z,,39.5333333333333,2019-11-27
Cornelius Fudge,Hawkman,6,2020-02-11T11:33:23Z,2020-02-11T11:46:49Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:13:26Z,,13.4333333333333,2020-02-11
Marvolo Gaunt,Mister Miracle,6,2020-02-06T12:18:29Z,2020-02-06T13:25:22Z,[teacher report of what happened],No,No,No,No,No,No,No,No,Stayed until end of period,1899-12-30T01:06:52.:00Z,,66.8833333253861,2020-02-06
Marvolo Gaunt,Wonder Girl,6,2019-10-24T09:35:51Z,2019-10-24T10:04:17.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:28:27Z,,28.4499999920527,2019-10-24
Marvolo Gaunt,Wonder Girl,6,2019-12-06T12:04:24.:00Z,2019-12-06T12:30:08Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:25:43Z,,25.716666674614,2019-12-06
Marvolo Gaunt,Wonder Girl,6,2019-12-10T12:02:33Z,2019-12-10T13:09:12Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T01:06:39Z,,66.65,2019-12-10
Marvolo Gaunt,Wonder Girl,6,2019-12-17T12:47:14Z,2019-12-17T13:31:04Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Other,1899-12-30T00:43:50Z,[ISLA facilitator notes],43.8333333333333,2019-12-17
Marvolo Gaunt,Wonder Girl,6,2020-01-17T12:55:06Z,2020-01-17T13:28:36Z,[teacher report of what happened],No,No,No,No,No,No,No,No,Stayed until end of period,1899-12-30T00:33:29.:00Z,,33.5,2020-01-17
Marvolo Gaunt,Wonder Girl,6,2020-02-20T10:01:05Z,2020-02-20T10:16:06Z,,No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:15:01Z,,15.0166666666667,2020-02-20
Marvolo Gaunt,Dr. Manhattan,6,2019-11-18T09:06:25Z,2019-11-18T10:32:42Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Stayed until end of period,1899-12-30T01:26:17Z,[ISLA facilitator notes],86.2833333333333,2019-11-18
Marvolo Gaunt,Dr. Manhattan,6,2019-12-11T10:10:05Z,2019-12-11T10:36:52Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:26:47Z,,26.7833333333333,2019-12-11
Marvolo Gaunt,Dr. Manhattan,6,2020-02-11T14:58:29.:00Z,2020-02-11T15:05:23Z,,No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:06:53Z,,6.88333334128062,2020-02-11
Merope Gaunt,Mister Miracle,6,2020-02-18T13:13:33Z,2020-02-18T13:28:33Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:15:00Z,,15,2020-02-18
Merope Gaunt,Wonder Girl,6,2020-01-21T13:24:48Z,2020-01-21T13:42:22Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:17:34Z,,17.5666666666667,2020-01-21
Merope Gaunt,Wonder Girl,6,2020-03-06T09:59:20Z,2020-03-06T10:05:03Z,[teacher report of what happened],No,No,No,Yes,No,No,No,Yes,,,,5.71666666666667,2020-03-06
Merope Gaunt,Nick Fury,6,2020-02-21T13:19:41Z,2020-02-21T14:46:01Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,,,86.3333333333333,2020-02-21
Merope Gaunt,Nick Fury,6,2020-02-24T08:42:59Z,2020-02-24T11:31:52Z,[teacher report of what happened],No,No,No,No,No,No,No,No,ISS,,,168.883333333333,2020-02-24
Morfin Gaunt,Mister Miracle,6,2020-02-18T13:14:10Z,2020-02-18T13:27:54Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:13:44Z,,13.7333333333333,2020-02-18
Morfin Gaunt,Superman,6,2019-10-11T12:19:28Z,,[teacher report of what happened],,,,,,,,,,,,,2019-10-11
Morfin Gaunt,Hawkman,6,2019-10-02T14:30:11Z,2019-10-02T15:08:12Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T00:38:01Z,,38.0166666666667,2019-10-02
Anthony Goldstein,Vision,8,2019-09-27T12:33:53Z,2019-09-27T13:08:47Z,[teacher report of what happened],Yes,Yes,No,No,No,No,No,No,Other,1899-12-30T00:34:54Z,[ISLA facilitator notes],34.9,2019-09-27
Anthony Goldstein,Zatana,8,2019-09-26T08:27:41Z,,,,,,,,,,,,,,,2019-09-26
Anthony Goldstein,Zatana,8,2019-10-14T08:23:31Z,2019-10-14T08:36:36Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:13:05Z,[ISLA facilitator notes],13.0833333333333,2019-10-14
Anthony Goldstein,Zatana,8,2019-10-16T10:12:54Z,2019-10-16T10:32:44Z,,,,,,,,,,,1899-12-30T00:19:49.:00Z,,19.833333325386,2019-10-16
Anthony Goldstein,Zatana,8,2019-10-31T09:00:05Z,,,,,,,,,,,,,,,2019-10-31
Anthony Goldstein,Zatana,8,2019-11-05T08:48:02Z,2019-11-05T09:06:57Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:18:55Z,,18.9166666666667,2019-11-05
Anthony Goldstein,Zatana,8,2019-11-06T10:08:40Z,2019-11-06T10:21:03Z,,,,,,,,,,,1899-12-30T00:12:23Z,,12.3833333333333,2019-11-06
Anthony Goldstein,Zatana,8,2020-01-09T09:30:12Z,2020-01-09T09:52:40Z,,,,,,,,,,,1899-12-30T00:22:28Z,,22.4666666666667,2020-01-09
Anthony Goldstein,Zatana,8,2020-01-13T09:10:46.:00Z,2020-01-13T09:25:50Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:15:03Z,,15.0500000079473,2020-01-13
Anthony Goldstein,Zatana,8,2020-01-14T08:39:55Z,2020-01-14T09:16:49.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:36:55Z,[ISLA facilitator notes],36.9166666587194,2020-01-14
Anthony Goldstein,Zatana,8,2020-02-11T14:22:54Z,2020-02-11T15:03:33.:00Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:40:39.:00Z,,40.6666666587194,2020-02-11
Anthony Goldstein,Zatana,8,2020-02-25T14:34:12Z,2020-02-25T15:04:46Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Teacher not ready,,,30.5666666666667,2020-02-25
Goyle,Vision,8,2019-10-02T13:40:58Z,2019-10-02T14:30:53Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:49:55Z,,49.9166666666667,2019-10-02
Gregory Goyle,Vision,8,2019-10-02T13:41:52Z,2019-10-02T14:31:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:49:25Z,,49.4166666666667,2019-10-02
Gregory Goyle,Iron Fist,8,2019-11-06T09:21:59Z,2019-11-06T09:46:48.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:24:49.:00Z,,24.8333333174388,2019-11-06
Hermione Granger,Vision,8,2019-10-03T08:26:43Z,2019-10-03T08:27:49Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:01:05.:00Z,,1.09999999205271,2019-10-03
Hermione Granger,Iron Fist,8,2019-10-09T14:48:46Z,2019-10-09T15:05:24Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Not enough time left in period,1899-12-30T00:16:38Z,,16.6333333412806,2019-10-09
Hermione Granger,Iron Fist,8,2019-10-14T14:55:02Z,2019-10-14T15:08:41Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Not enough time left in period,1899-12-30T00:13:38.:00Z,,13.65,2019-10-14
Hermione Granger,Iron Fist,8,2019-11-04T13:49:55Z,2019-11-04T14:12:01Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,,,,1899-12-30T00:22:06Z,,22.1000000079473,2019-11-04
Hermione Granger,Iron Fist,8,2019-11-12T14:28:09Z,2019-11-12T14:44:38.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,Yes,Yes,No,Stayed until end of period,1899-12-30T00:16:29.:00Z,[ISLA facilitator notes],16.4999999841054,2019-11-12
Hermione Granger,Iron Fist,8,2019-11-14T13:28:19Z,2019-11-14T14:20:52Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:52:32.:00Z,,52.5499999920527,2019-11-14
Hermione Granger,Iron Fist,8,2019-11-21T14:04:07.:00Z,,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,,2019-11-21
Hermione Granger,Dr. Strange,8,2019-12-13T12:11:13Z,2019-12-13T12:46:44Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:35:30.:00Z,[ISLA facilitator notes],35.5166666666667,2019-12-13
Hermione Granger,Cyclops,8,,2019-11-22T15:57:53Z,,,,,,,,,,,,,,
Hermione Granger,Cyclops,8,,2019-12-12T09:15:03Z,,,,,,,,,,,,,,
Hermione Granger,Cyclops,8,,2020-01-22T13:34:28Z,,,,,,,,,,,,,,
Gregorovitch,Ant-Man,8,2019-09-09T10:28:29Z,,,,No,No,No,No,No,No,No,Stayed until end of period,,[ISLA facilitator notes],,2019-09-09
Gregorovitch,Zatana,8,2019-09-10T12:41:51Z,2019-09-10T13:29:11Z,,No,No,Yes,Yes,Yes,Yes,No,No,Other,1899-12-30T00:47:20Z,[ISLA facilitator notes],47.3333333333333,2019-09-10
Gregorovitch,Iron Fist,8,2019-10-14T09:53:37Z,2019-10-14T10:13:14Z,,,,,,,,,,,1899-12-30T00:19:37Z,,19.6166666666667,2019-10-14
Gregorovitch,Dr. Strange,8,2019-10-09T13:43:56Z,,,,,,,,,,,,,,,2019-10-09
Fenrir Greyback,Ant-Man,6,2019-10-04T14:27:30Z,2019-10-04T15:09:01Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:41:31Z,,41.5166666666667,2019-10-04
Fenrir Greyback,Scarlet Witch,6,2020-02-14T11:42:37.:00Z,2020-02-14T11:54:48Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:12:10Z,[ISLA facilitator notes],12.166666674614,2020-02-14
Fenrir Greyback,Scarlet Witch,6,2020-02-27T10:39:49Z,2020-02-27T10:57:29.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,17.683333325386,2020-02-27
Fenrir Greyback,Scarlet Witch,6,2020-03-11T12:43:44Z,2020-03-11T13:36:05Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,,,52.35,2020-03-11
Fenrir Greyback,Wonder Girl,6,2019-10-01T09:14:13Z,2019-10-01T10:12:05Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:57:52Z,,57.8666666666667,2019-10-01
Fenrir Greyback,Wonder Woman,6,2019-12-13T08:12:45Z,2019-12-13T08:55:15Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:42:30Z,,42.5,2019-12-13
Fenrir Greyback,Batman,6,2019-12-11T09:51:24Z,2019-12-11T09:58:27Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:07:03Z,,7.05,2019-12-11
Fenrir Greyback,Batman,6,2020-03-03T12:27:40Z,2020-03-03T13:03:27Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,,,35.7833333333333,2020-03-03
Fenrir Greyback,Superman,6,2019-10-25T12:10:14Z,2019-10-25T13:10:14Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,No,No,ISS,1899-12-30T01:00:00Z,,60,2019-10-25
Fenrir Greyback,Superman,6,2019-11-27T13:56:21Z,2019-11-27T14:36:18Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:39:57Z,,39.95,2019-11-27
Fenrir Greyback,Saturn Girl,6,2020-03-02T09:20:39Z,2020-03-02T09:55:59Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,,,35.3333333333333,2020-03-02
Gellert Grindelwald,Ant-Man,6,2019-10-11T12:45:38.:00Z,,,,,,,,,,,,,,,2019-10-11
Gellert Grindelwald,Lightning Lad,6,2020-01-08T12:46:44Z,2020-01-08T13:26:44Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,No,,1899-12-30T00:40:00Z,,40,2020-01-08
Gellert Grindelwald,Bucky Barnes,6,2020-01-10T09:08:06Z,2020-01-10T09:23:03Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:14:57Z,,14.95,2020-01-10
Gellert Grindelwald,Bucky Barnes,6,2020-01-15T09:20:51Z,2020-01-15T09:32:59Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:12:08Z,,12.1333333333333,2020-01-15
Wilhelmina Grubbly-Plank,Ghost Rider,6,2019-09-09T14:12:53Z,2019-09-09T14:25:40Z,,No,No,Yes,Yes,Yes,Yes,Yes,No,Not enough time left in period,1899-12-30T00:12:47Z,,12.7833333333333,2019-09-09
Wilhelmina Grubbly-Plank,Nick Fury,6,2020-02-21T10:42:50Z,2020-02-21T10:56:40Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,,,13.8333333333333,2020-02-21
Rubeus Hagrid,Hawkgirl,7,2019-09-10T09:23:34Z,2019-09-10T09:42:52Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:19:18Z,,19.3000000079473,2019-09-10
Rubeus Hagrid,Scarlet Witch,7,2020-03-02T11:38:21Z,2020-03-02T11:48:08.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,No,Stayed until end of period,,,9.79999999205271,2020-03-02
Rubeus Hagrid,Superman,7,2019-10-21T09:38:52.:00Z,2019-10-21T10:00:53Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T00:22:00Z,[ISLA facilitator notes],22.0000000079473,2019-10-21
